singer,song_name,song_id
DJ阿布,成龙-美丽的神话（DJ阿布vsDJ阿玄）（DJ阿布 remix）,2124173366
王杰,我,157963
蔡依林,我,209529
邓丽君,我一见你就笑,27937175
贝乐虎,我上幼儿园,1417892398
何曼婷,我不,516819362
step.jad依加,我不会,2606657109
沙一汀EL,我不只是个Intro,2617644442
刘大拿,我不如她,1471806875
潘玮柏,我不怕,139903
郭静,我不想忘记你,233901
刘若英,我不想念,254153
陈小春,我不是伟人,63661
曾沛慈,我不是你该爱的那个人,414002906
张芸京,我不爱你了,328041
王源,我不知道,1330933305
梁博,我不知道 (Live),1375479612
梁博,我不知道2020（《了不起的儿科医生》电视剧主题曲）,1499345116
yihuik苡慧,我不要一直想你,1846094285
周柏豪,我不要被你记住,191510
王唯旖,我不许你自由,2694616065
韦礼安,我不配快乐,2702878718
孙燕姿,我不难过,287398
薛凯琪,我不需要Tiffany,306934
何曼婷,我不（伴奏）,524868061
刘惜君,我与青春在赛跑,1356486334
张惠妹,我为什么那么爱你,327251
许嵩,我乐意,554191378
王菲,我也不想这样,300063
徐佳莹,我也不想这样,412902075
孙燕姿,我也很想他,287280
陈绮贞,我亲爱的偏执狂,209394
邵帅,我从哪里来,1830730921
杨乃文,我从来不懂你的幽默,28138083
喻言,我从没想到会遇见你,1310960023
h3R3,我从没想过你要走,2160754653
step.jad依加,我以为只是玩笑 Just a Joke,2058688112
周深,我以渺小爱你,2098693162
很美味,我们,1335399386
梁博,我们,28445720
杨乃文,我们,316073
袁娅维TIA RAY,我们,1967087138
陈奕迅,我们,551816010
许巍,我们,167747
陈奕迅,我们万岁,1323304980
张芸京,我们不是无辜的,2147447988
张叶蕾,我们不是非要一起老,1407061673
范玮琪,我们之间的事,229467
陈楚生,我们俩,1861632812
郭顶,我们俩,85571
余佳运,我们俩,1861632812
黄龄,我们好像在哪儿见过 (Live),2098396502
李荣浩,我们好好的,1871993457
DJ阿智,我们如愿以偿,2112551596
郑润泽,我们很好,2025185392
花粥,我们很小,1499596142
徐秉龙,我们很小,1499596142
花粥,我们总是在寻找,247165
LBI利比,我们明明,2672746440
周兴哲,我们没开始,2650021091
刘若英,我们没有在一起,254151
王赫野,我们爱了这么多年 (Live版),2719649013
黄龄,我们爱过就好,169146
谢安琪,我们的基因,1964026906
赵雷,我们的时光,29567193
赵雷,我们的时光+彩虹下面（Live版),2648874974
鹿晗,我们的明天,29771231
en（王翊恩）,我们的明天,2613734527
张靓颖,我们的明天 (Live版),2704605359
古巨基,我们的明天 (live),2108828199
姚晓棠,我们的明天 (很高兴音乐会Live版),2623219482
AGA,我们的梦,557592162
王力宏,我们的歌,25642952
刘大拿,我们的歌,2025533834
en（王翊恩）,我们的爱,2711594165
郁可唯,我们的爱,1909932701
KONI可妮,我们的爱2025 阿YueYue / 刘兆宇,2703076312
范玮琪,我们的纪念日,229344
白鹿,我们相信,2162891691
张靓颖,我们说好的(Piano Version),327160
刘思达LOFTHESTAR,我们说过的话,2122979412
胡彦斌,我们还会一起走到那里去吗,2072627772
张杰,我们都一样,191252
潘玮柏,我们都会错,139857
杨丞琳,我们都傻,25884683
潘玮柏,我们都怕痛,139523
邵帅,我们都是无名之辈,1364123417
周柏豪,我们都是这样长大的 (Live),1955233383
王源,我们都是追梦人,1343750057
郁可唯,我们都爱过,29947245
郭静,我们都能幸福着,25638109
谢安琪,我们都被忘了,27671067
en（王翊恩）,我会好好的,2601622269
王心凌,我会好好的,1891384966
杨宗纬,我会好好的 (Live版),2151853884
姚晓棠,我会好好的 (Live版),2151853884
en（王翊恩）,我会忘记,2120129776
张震岳,我会想念你,185745
Aioz,我会永远永远地爱你,1951974231
黄子弘凡,我会等 (Live版),2711879181
张远,我会等 (Live版),2711879181
就是南方凯,我偏要 (巡光2.0),2608725910
孙盛希,我又不是女超人,1323302847
h3R3,我又想你了,2026587136
杨宗纬,我变了 我没变,32098468
唐伯虎Annie,我只喜欢你,864489860
刘惜君,我只在乎你,26124792
梁咏琪,我只在乎你,255676
邓丽君,我只在乎你,1888076998
Capper,我只在乎你 2.0（LIVE版）,1980392063
MC HotDog 热狗,我只在乎你 2.0（LIVE版）,1980392063
TizzyT,我只在乎你 2.0（LIVE版）,1980392063
摩登兄弟刘宇宁,我只愿,2707747024
买辣椒也用券,我只能离开,2081845934
刘思达LOFTHESTAR,我只能离开,2078383612
颜人中,我只能离开,1398283847
曾舜晞,我叫曾阿牛,2001279477
尹昔眠,我叫长安，你叫故里,1818343748
徐秉龙,我可以,1401482684
张紫豪,我可以 (Live),1403449400
张碧晨,我可以忘记你,416552313
张惠妹,我可以抱你吗,5263860
谢安琪,"我可以被这个世界淘汰, 但不可以被世界击败",29460214
尹昔眠,我向人间问朝暮,2021141084
黄子弘凡,我和我,1939668935
王菲,我和我的祖国,1392990601
韩红,我和我的祖国,238689
李克勤,我和我的祖国 (Live),1962791843
杨千嬅,我和我的祖国 (Live),1962791843
刘惜君,我和我的祖国 (Live),1962791843
鞠婧祎,我和我的祖国 青春版,1393224585
THOME,我唉你 (lilith3),2013291286
梁静茹,我喜欢,254424
陈绮贞,我喜欢上你时的内心活动,471403427
弦子,我喜欢上你时的内心活动,2039127436
王源,我喜欢上你时的内心活动 + 慢慢喜欢你 + 喜欢你 + 喜欢你 (Live),1475559394
很美味,我喜欢上你时的内心活动（翻自 陈绮贞）,550210712
阿肆,我在人民广场吃炸鸡,27501817
曾沛慈,我在你家楼下等你,1384361630
王宇宙Leto,我在南山放牛没空想你,2613352817
杨宗纬,我在时间尽头等你,1468670779
何曼婷,我在昆明很想你（我说普通话昆明话版）,2685576675
苏星婕,我在等 · 2022,1985656866
林忆莲,我坐在这里,256626
希林娜依高,我多想拥抱你,2047080934
阿冗,我多想拥抱晚风拥抱你,1948277151
江语晨,我太乖,247946
薛之谦,我好像在哪见过你,417859631
徐佳莹,我好想你,402070928
潘玮柏,我对天空说,4874572
邵帅,我将在黎明出发,1814116265
唐伯虎Annie,我就是我,38018025
THOME,我就是我,2705474669
张学友,我应该,188931
邵帅,我开始怀念那个盛夏,1859897335
刘若英,我很好,254204
王心凌,我很好，那么你呢？,297495
黄丽玲,我很忙,205320
周兴哲,我很快乐,1414113195
刘惜君,我很快乐,255294
王赫野,我很快乐 (Live版),2711873788
王源,我很快乐 (Live版),2711873788
张远,我心归处,2073767120
许巍,我心灿烂,2643124285
王杰,我忘了怎么哭,157254
张叶蕾,我怀念的,2646990004
孙燕姿,我怀念的,287063
刘思达LOFTHESTAR,我怀念的,2105423832
林俊杰,我怀念的 (Live),440207933
王源,我怀念的 (Live),1390016323
KONI可妮,我怀念的 孙燕姿,2674721393
买辣椒也用券,我怀疑你曾来过,1396377448
队长,我怕你已走又怕你未至,1411464897
许巍,我思念的城市,168161
张韶涵,我恋爱了,326984
张惠妹,我恨我爱你,327417
余佳运,我想,407435011
法老,我想 (remix) (LIVE版),2065926839
法老,我想part2,1336856498
法老,我想 （正式版）feat.泠风,444323757
姚晓棠,我想你了,2044809740
徐佳莹,我想到你就再也不怕,1957782399
kkluv,我想叫醒你,1429271401
kkluv,我想叫醒你啊kkluv,1452484710
曾沛慈,我想对你好,1971060704
张震岳,我想当风 (Live),2713638570
汪苏泷,我想念,2071935674
王赫野,我想念 (Live版),2059814165
渡,我想我爱上你,1959437234
潘玮柏,我想更懂你,139703
杨丞琳,我想爱,29764636
许嵩,我想牵着你的手,27646702
苏星婕,我想送给你一朵花,2152160280
陈壹千,我想道句晚安,1392985823
阿肆,我愚蠢的理想主义,437289014
吴雨霏,我愿意,298069
王菲,我愿意,5244822
邹沛沛,我我,2066766855
金玟岐,我才不是若无其事,1926816364
LBI利比,我才懂爱,2143577505
曾沛慈,我才没有那样呢,406348150
花粥,我抬头一看满街都是单身的狗,1319225007
亞細亞曠世奇才,我拿青春写首诗,2634595238
郑润泽,我无法做到的是 为你写最后一首歌,2089114345
弦子,我是一个妈妈,559735019
贝乐虎,我是一个粉刷匠,1417885728
丁当,我是一只小小鸟,223703
李宗盛,我是一只小小鸟 (Live),108168
yihuik苡慧,我是一只鱼,1961298272
刘惜君,我是不是你最疼爱的人 (Live),1431394734
杨乃文,我是什么,28138081
王杰,我是真的爱上你,156820
en（王翊恩）,我是真的爱上你,2634580595
阿冗,我是真的爱上你,1953873776
李宗盛,我是真的爱你,108303
张信哲,我是真的爱你,187333
王睿卓,我是谁,1933950647
蔡依林,我是谁,1496855338
刘若英,我曾爱过一个男孩,254552
郁可唯,我曾用心爱着你,33085987
袁娅维TIA RAY,我曾用心爱着你 (Live),2706607876
张惠妹,我最亲爱的,326784
陆虎,我最闪亮,362974
张远,我最闪亮,362974
陈楚生,我最闪亮,362974
吴雨霏,我本人,298250
杨坤,我比从前更寂寞 (Live),1338146899
杨坤,我没你想的那么坚强,27698462
徐佳莹,我没时间讨厌你,28665056
张芸京,我没有疯,25640570
高睿,我没说的话,2697394619
刘思达LOFTHESTAR,我没说的话,2697394619
丁当,我没那么爱你,28773036
step.jad依加,我活着呐,2161519366
袁娅维TIA RAY,我爱,1408867658
周星星,我爱他,1953696921
丁当,我爱他,223763
周星星,我爱他（伴奏）,1953710180
王菲,我爱你,191316
曾沛慈,我爱你,478736591
卢广仲,我爱你,109628
刘大拿,我爱你,2007985520
法老,我爱你,1988565276
刘思达LOFTHESTAR,我爱你,2007985520
王杰,我爱你,157265
古巨基,我爱你中国 (live),2124385847
陈楚生,我爱你中国 (live),2124385847
杨坤,我爱你中国 (live),2124385847
谭维维,我爱你中国 (live),2124385847
郁可唯,我爱你中国 (live),2124385847
周深,我爱你中国 (live),2124385847
汪苏泷,我爱你中国 (live),2124385847
胡彦斌,我爱你中国 (live),2124385847
王心凌,我爱你中国 (live),2124385847
韩红,我爱你中国 (live),2124385847
单依纯,我爱你中国 (live),2124385847
Happer,我爱你但是我要回家,2657455612
无面小生,我爱你但是我要回家,2647831829
Happer,我爱你但是我要回家,2647831829
Happer,我爱你但是我要回家,2664808979
ET,我爱你但是我要回家,2647831829
Happer,我爱你但是我要回家 (架子鼓) [伴奏],2657456227
萧亚轩,我爱你那么多,307622
阿肆,我爱忙碌,1450985099
陈小春,我爱的人,63787
韩红,我爱祖国的蓝天,238685
周兴哲,我爱过你,421929077
陈楚生,我用什么把你留住 (live),2707649869
VaVa娃娃,我的 (feat. 李大奔BENZO & GALI),2665330030
张叶蕾,我的711,1335548766
沙一汀EL,我的Folykiki,1927412811
沙一汀EL,我的Folykiki（伴奏）,1927408287
双笙（陈元汐）,我的一个道姑朋友,1367452194
罗言,我的世界一直下雨,2156162129
江语晨,我的主题曲,247945
颜人中,我的名字,1856320827
梁咏琪,我的名字 (Live版),2600433743
无面小生,我的城市下了雪,2650427570
王唯旖,我的城市没有家 - 王呈章（翻自 唐古）,1394334752
王睿卓,我的声音,35288870
王睿卓,我的声音,28626078
张紫豪,我的女孩,1844399259
贝乐虎,我的好妈妈,1417892370
江语晨,我的宝贝,247949
周柏豪,我的宣言,27646405
邵帅,我的少年时代,1413477627
周传雄,我的心太乱,200436
陆虎,我的心太乱 (Live),1996533718
洛天依Official,我的悲伤是水做的,1439814454
VaVa娃娃,我的新衣 (feat. Ty. & 王倩倩),511229030
张韶涵,我的最爱,327213
苏星婕,我的月亮,1923395630
张信哲,我的未来不是梦 (Live版),2030767034
张韶涵,我的未来不是梦 (Live版),2030767034
杨宗纬,我的未来不是梦 (Live版),2030767034
陈粒,我的未来不是梦 (Live版),2030767034
郭采洁,我的未来式,22200079
张远,我的果汁分你一半 (Live),1996531784
张靓颖,我的梦 (Live),453292009
曾沛慈,我的泪,439915570
许巍,我的爱,1303026566
孙燕姿,我的爱,287274
ET,我的爱是垃圾吗,2644598694
邹沛沛,我的男孩,2149910334
于冬然,我的眼泪你的战利品,1945878432
曾舜晞,我的祖国,1483514670
许巍,我的秋天,168158
G.E.M.邓紫棋,我的秘密 (G.E.M.重生版),2714278531
王源,我的童年,1325897449
小霞,我的美丽,1901319325
杨坤,我的美丽 (Live),2008202700
小霞,我的美丽 (feat.PO8),1979736773
高睿,我的美丽feat.海洋Bo,1979417838
海洋Bo,我的美丽feat.海洋Bo,1979417838
海洋Bo,我的美丽feat.海洋Bo（伴奏）,1979417841
王唯旖,我的芜湖,529668826
Wiz_H张子豪,我的轨迹,2001367822
余佳运,我的问题,2158603458
容祖儿,我的骄傲,288093
潘玮柏,我的麦克风,139848
张靓颖,我相信 (Live版),2607957362
ET,我看了56次日落,1930608504
LBI利比,我看好的,2708739032
李荣浩,我看着你的时候,506092654
周星星,我看过,1459935719
张学友,我真的受伤了,188429
刘大拿,我知道,2642033162
姚晓棠,我知道 (live),2624564350
蔡依林,我知道你很难过,400161922
刘思达LOFTHESTAR,我知道别说了,1901047868
周兴哲,我知道要微笑,523250335
华晨宇,我离孤单几公里,432698831
杨乃文,我离开我自己,315962
陈壹千,我离开，他却不习惯了,1332752193
刘若英,我等你,254572
张紫豪,我等到,2095181215
张紫豪,我等到 (伴奏),2095180479
张学友,我等到花儿也谢了,189873
黄丽玲,我等到花儿也谢了 (Live),31877386
单依纯,我管不住我自己,2674715528
华晨宇,我管你,32619105
范玮琪,我终于失去了你,27538066
李宗盛,我终于失去了你 (Live),108139
杜宣达,我终会遇见你,2625545954
杨乃文,我给的爱,316093
黄丽玲,我能体谅,205352
就是南方凯,我自有我的月亮,2624255648
任素汐,我要你,437292675
任素汐,我要你,1856760665
任素汐,我要你,488641895
任素汐,我要你,2124660416
毛不易,我要你 (Live版),2068042776
单依纯,我要你 (Live版),2068042776
任素汐,我要你 (我要你在我身旁),2123822354
任素汐,我要你 (我要你在我身旁) (伴奏),2123822356
任素汐,我要你 (话剧版),31152139
h3R3,我要你别离开,2092227301
刘若英,我要你好好的,528270580
杨丞琳,我要你有我,2037542587
何曼婷,我要吃肉肉 (伴奏),494410586
张惠妹,我要快乐,327104
萧亚轩,我要的世界,307109
孙燕姿,我要的幸福,287716
张紫豪,我要的是你坚定不移,2161203237
蔡健雅,我要给世界最悠长的湿吻,1334659052
薛凯琪,我要给世界最悠长的湿吻 (Live版),2050390505
吉克隽逸,我要给世界最悠长的湿吻 (Live版),2050390505
DJ阿智,我讨厌坏天气 (DJ阿智版),2716152769
赵雷,我记得,1974443814
周传雄,我该怎么爱你,2652685097
花粥,我说我当不了县长,1307411242
LBI利比,我走,1999271472
杨坤,我走后 (Live版),2166118136
Zy,我跟你说我今天,2704589977
张芸京,我还在找你,428203690
张叶蕾,我还年轻 我还年轻,1296893537
张叶蕾,我还年轻我还年轻 （无念白）,1305960097
林俊杰,我还想她,108493
丁当,我还是一样,223630
黄丽玲,我还是不懂,205451
梨冻紧,我还记得,1930668952
于冬然,我都知道,2022861438
黄丽玲,我都记得,1363921096
张学友,我醒着做梦,29822044
梁咏琪,我钟意,254896
周传雄,我问,2629003017
张芸京,我陪你,406730528
徐秉龙,我陪你,2102597271
颜人中,我难过 (Live),1816716657
周传雄,我难过 (Live),1816716657
曾沛慈,我需要一些孤独,1971055948
张靓颖,我飞故我在,394000
h3R3,戒掉,1416560550
TizzyT,戒断反应,2626035631
李荣浩,戒烟,518686034
王以太,戒骄戒躁,1396005547
LBI利比,或许,1958031074
王赫野,或许我们,2705004491
陈小春,战无不胜,4878119
DJ阿智,戚薇-如果爱忘了（DJ阿智版）,2164668035
张碧晨,房间 (Live),2713638072
Lil Ghost小鬼,房间 (Live),2713638072
沙一汀EL,所以你睡了没,1449416890
卫兰,所以我爱,1358226123
洛天依Official,所以我选择被人讨厌,1494001389
邹沛沛,所以爱,2687308970
阿肆,所幸 (世界再大，我走不出你),426850348
阿冗,所有的不甘,1808276984
沈以诚,所有美好为你慕名而来,2096057952
Capper,所罗门的钥匙,2606617385
Capper,手卷烟,2610387752
张韶涵,手心的太阳,327161
G.E.M.邓紫棋,手心的蔷薇,29848657
就是南方凯,手心的蔷薇,1882687835
林俊杰,手心的蔷薇,29848657
王唯旖,手掌天堂,1385628571
丁当,手掌心,27496031
丁当,手掌心 + 猜不透 + 我爱他 (live),29932189
卢广仲,手机钱包钥匙烟 (Ft. 卢广仲),2615495050
陶喆,手牵手,5268423
范玮琪,手牵手,5268423
张信哲,手牵手,5268423
萧亚轩,手牵手,5268423
王力宏,手牵手,5268423
孙燕姿,手牵手,5268423
蔡依林,手牵手,5268423
王心凌,手牵手,5268423
张惠妹,手牵手,5268423
杨丞琳,手牵手,5268423
周杰伦,手牵手,5268423
潘玮柏,手牵手,5268423
方大同,才二十三,2619125556
金玟岐,才华有限公司,1980994456
陈小春,扑火,4878131
很美味,打了个喷嚏,2048825707
邵帅,打包快乐,1885495574
潘玮柏,打呼,28638579
杨丞琳,打呼,28638579
贝乐虎,打电话,1417885731
曾舜晞,打起手鼓唱起歌,1442003224
黄龄,执一念,2040544126
宝石Gem,执子之手,1995495104
许巍,执着,167897
王菲,执迷不悔,300587
刘惜君,执迷不悔 (Live),1940770364
于冬然,扫兴,1899913284
于冬然,扫兴 (伴奏),1899913285
双笙（陈元汐）,扬州姑娘,515481072
洛天依Official,扬旗鸣鼓,1927952506
Wiz_H张子豪,找你说话,1356429308
阿冗,找到你,1844708560
古巨基,找到你是我最伟大的成功,32450639
